year,month,carrier,airport,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2018,11,UA,JAX,169.0,44.0,6.85,1.87,16.06,0.0,19.22,1.0,0.0,2804.0,482.0,125.0,596.0,0.0,1601.0
2014,3,UA,IAD,1779.0,294.0,125.22,12.34,64.38,0.0,92.05,32.0,3.0,16109.0,5941.0,1302.0,1942.0,0.0,6924.0
2018,9,AA,ORF,205.0,41.0,13.54,3.65,15.96,0.0,7.84,9.0,0.0,2349.0,1220.0,215.0,493.0,0.0,421.0
2021,2,DL,CVG,430.0,41.0,12.67,1.18,7.53,0.0,19.62,0.0,0.0,3284.0,1197.0,26.0,199.0,0.0,1862.0
2023,6,AA,CLE,458.0,168.0,64.85,9.16,29.75,0.78,63.46,2.0,0.0,13208.0,5303.0,735.0,1393.0,14.0,5763.0
2019,8,OO,SWF,62.0,13.0,6.75,3.19,0.39,0.0,2.67,0.0,0.0,1126.0,629.0,331.0,40.0,0.0,126.0
2016,6,EV,FSM,90.0,25.0,12.59,0.0,5.56,0.0,6.86,0.0,0.0,2426.0,1759.0,0.0,179.0,0.0,488.0
2019,8,OO,SLC,3767.0,403.0,95.82,21.45,72.17,0.0,213.57,5.0,1.0,34603.0,15682.0,2922.0,2179.0,0.0,13820.0
2016,11,UA,GRR,80.0,11.0,3.93,0.88,1.42,0.0,4.76,0.0,0.0,792.0,339.0,88.0,102.0,0.0,263.0
2018,1,OO,RNO,305.0,44.0,21.61,0.0,5.18,0.0,17.21,4.0,1.0,2182.0,1290.0,0.0,150.0,0.0,742.0
2022,4,F9,BNA,52.0,16.0,7.49,1.96,2.28,0.0,4.27,1.0,0.0,1101.0,552.0,160.0,122.0,0.0,267.0
2018,7,WN,FLL,2169.0,466.0,162.16,16.95,101.74,4.87,180.27,38.0,5.0,28370.0,9994.0,1448.0,4793.0,256.0,11879.0
2016,3,DL,PWM,31.0,4.0,1.21,0.7,0.33,0.0,1.77,0.0,0.0,285.0,41.0,45.0,20.0,0.0,179.0
2017,5,DL,AGS,61.0,11.0,3.74,0.32,3.14,0.0,3.8,0.0,0.0,505.0,178.0,6.0,113.0,0.0,208.0
2017,12,B6,CLE,119.0,34.0,17.8,1.13,5.75,0.0,9.31,0.0,1.0,1896.0,858.0,91.0,260.0,0.0,687.0
2017,5,DL,JAN,191.0,32.0,13.44,0.63,5.98,0.0,11.96,0.0,0.0,1210.0,498.0,21.0,228.0,0.0,463.0
2021,6,B6,ORD,80.0,36.0,15.94,0.86,9.03,1.71,8.46,1.0,0.0,3144.0,1639.0,44.0,714.0,61.0,686.0
2022,9,WN,DAL,5455.0,1032.0,370.64,25.21,180.59,2.3,453.27,80.0,32.0,51506.0,17207.0,1673.0,8022.0,71.0,24533.0
2017,3,F9,MSP,88.0,20.0,2.91,0.0,6.92,0.0,10.17,2.0,0.0,1115.0,170.0,0.0,307.0,0.0,638.0
2022,12,G4,SCK,54.0,22.0,5.57,2.75,1.89,0.0,11.78,0.0,0.0,1308.0,346.0,238.0,96.0,0.0,628.0
2020,2,F9,TYR,8.0,3.0,1.3,0.0,1.16,0.0,0.54,0.0,0.0,482.0,286.0,0.0,129.0,0.0,67.0
2017,6,WN,SAN,3189.0,838.0,237.86,13.77,160.83,1.18,424.36,26.0,6.0,37655.0,10089.0,957.0,5095.0,41.0,21473.0
2023,5,OO,LAS,30.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,185.0,85.0,0.0,100.0,0.0,0.0
2017,7,NK,TPA,222.0,54.0,6.53,2.78,36.89,0.0,7.8,9.0,0.0,3188.0,361.0,134.0,1929.0,0.0,764.0
2014,5,UA,SRQ,31.0,6.0,2.62,0.0,0.98,0.0,2.4,0.0,0.0,595.0,233.0,0.0,55.0,0.0,307.0
2019,5,OH,SYR,71.0,13.0,3.67,0.38,4.06,0.0,4.9,1.0,1.0,721.0,246.0,20.0,203.0,0.0,252.0
2020,5,G4,BZN,22.0,1.0,0.92,0.0,0.08,0.0,0.0,9.0,0.0,26.0,24.0,0.0,2.0,0.0,0.0
2019,1,F9,FLL,34.0,11.0,2.89,0.0,2.99,0.0,5.13,0.0,0.0,684.0,219.0,0.0,153.0,0.0,312.0
2019,5,OH,OMA,62.0,8.0,1.67,0.22,3.49,0.0,2.61,0.0,0.0,292.0,46.0,12.0,66.0,0.0,168.0
2014,2,DL,ALB,27.0,9.0,4.79,0.12,1.4,0.0,2.7,2.0,0.0,430.0,125.0,27.0,23.0,0.0,255.0
2016,2,DL,LAS,926.0,95.0,28.42,7.65,27.45,0.36,31.12,1.0,0.0,5512.0,1796.0,850.0,923.0,86.0,1857.0
2020,9,OO,LWB,66.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0
2015,1,MQ,BIS,62.0,23.0,5.2,2.1,9.15,0.0,6.55,2.0,0.0,1506.0,454.0,151.0,448.0,0.0,453.0
2017,4,EV,MEI,80.0,18.0,8.92,0.0,6.09,0.0,2.99,1.0,1.0,1736.0,982.0,0.0,329.0,0.0,425.0
2014,10,EV,SYR,161.0,26.0,8.99,0.0,4.32,0.0,12.69,6.0,0.0,1387.0,542.0,0.0,178.0,0.0,667.0
2014,12,UA,GEG,56.0,17.0,8.51,0.69,2.2,0.0,5.6,3.0,0.0,952.0,414.0,88.0,64.0,0.0,386.0
2016,7,AA,PWM,31.0,13.0,4.96,3.0,3.1,0.0,1.94,0.0,0.0,669.0,168.0,108.0,243.0,0.0,150.0
2022,10,G4,BMI,18.0,2.0,1.21,0.0,0.26,0.0,0.53,0.0,0.0,78.0,44.0,0.0,11.0,0.0,23.0
2022,5,OO,ATL,229.0,46.0,35.0,4.0,1.0,0.0,6.0,1.0,0.0,2525.0,1444.0,627.0,102.0,0.0,352.0
2018,12,OH,OAJ,136.0,38.0,16.14,0.99,6.95,0.0,13.92,7.0,0.0,1722.0,632.0,65.0,208.0,0.0,817.0
2021,10,OO,LSE,93.0,18.0,16.0,2.0,0.0,0.0,0.0,1.0,0.0,1225.0,1067.0,158.0,0.0,0.0,0.0
2019,3,DL,ATL,21162.0,1917.0,633.88,68.32,588.08,3.07,623.64,9.0,13.0,132739.0,62772.0,7378.0,23998.0,262.0,38329.0
2013,10,EV,ECP,80.0,6.0,5.29,0.0,0.57,0.0,0.14,1.0,0.0,383.0,334.0,0.0,42.0,0.0,7.0
2017,5,UA,ABQ,85.0,16.0,3.25,0.94,4.31,0.0,7.49,0.0,0.0,1022.0,118.0,16.0,369.0,0.0,519.0
2019,11,MQ,GRB,85.0,11.0,2.47,1.86,3.47,0.0,3.2,2.0,1.0,1023.0,239.0,275.0,235.0,0.0,274.0
2018,12,OO,IAD,206.0,26.0,10.96,0.56,5.77,0.0,8.71,3.0,0.0,3135.0,1545.0,197.0,210.0,0.0,1183.0
2019,2,F9,TYS,16.0,6.0,2.52,0.0,0.64,0.0,2.85,0.0,0.0,600.0,262.0,0.0,34.0,0.0,304.0
2021,12,MQ,BWI,43.0,7.0,3.82,0.0,2.17,0.0,1.02,0.0,0.0,235.0,168.0,0.0,36.0,0.0,31.0
2023,4,UA,PNS,90.0,20.0,7.15,0.98,4.99,0.0,6.88,1.0,1.0,1877.0,1003.0,92.0,160.0,0.0,622.0
2018,3,EV,LFT,88.0,5.0,3.0,0.0,1.03,0.0,0.97,2.0,0.0,205.0,157.0,0.0,19.0,0.0,29.0
2020,12,B6,LAS,129.0,21.0,5.87,1.0,10.4,0.0,3.73,1.0,0.0,1681.0,1076.0,60.0,390.0,0.0,155.0
2021,4,OH,CAE,116.0,14.0,6.29,0.0,6.65,1.0,0.06,0.0,0.0,425.0,248.0,0.0,157.0,18.0,2.0
2014,3,DL,ROC,92.0,22.0,10.02,0.99,4.48,0.0,6.51,2.0,0.0,1194.0,302.0,577.0,99.0,0.0,216.0
2019,1,EV,CAK,91.0,34.0,6.16,0.0,7.77,0.0,20.07,6.0,0.0,2148.0,647.0,0.0,283.0,0.0,1218.0
2014,9,US,HNL,53.0,4.0,1.6,0.0,2.4,0.0,0.0,0.0,0.0,471.0,329.0,0.0,142.0,0.0,0.0
2017,11,F9,PHX,228.0,43.0,9.84,1.0,15.62,0.0,16.54,0.0,0.0,2927.0,700.0,17.0,580.0,0.0,1630.0
2020,9,UA,RSW,62.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,224.0,193.0,0.0,31.0,0.0,0.0
2015,5,B6,BQN,73.0,13.0,6.06,1.99,1.28,0.0,3.67,0.0,0.0,766.0,311.0,183.0,26.0,0.0,246.0
2022,11,OH,MSY,84.0,17.0,5.82,0.0,7.12,0.0,4.06,2.0,0.0,1056.0,395.0,0.0,208.0,0.0,453.0
2014,7,US,LAX,580.0,179.0,59.35,11.52,64.16,3.43,40.55,4.0,1.0,9975.0,3851.0,1027.0,2242.0,103.0,2752.0
2014,2,EV,BTR,484.0,147.0,55.96,1.24,34.44,0.0,55.36,23.0,0.0,9769.0,4308.0,126.0,1349.0,0.0,3986.0
2014,1,MQ,HOU,151.0,30.0,13.27,1.92,6.15,0.0,8.66,11.0,1.0,1152.0,563.0,66.0,166.0,0.0,357.0
2023,4,9E,ILM,139.0,20.0,6.22,0.03,4.07,0.0,9.68,0.0,0.0,1007.0,276.0,1.0,118.0,0.0,612.0
2020,2,OO,ORD,4357.0,826.0,362.03,69.57,362.59,1.44,30.37,127.0,4.0,82680.0,42664.0,8256.0,26460.0,33.0,5267.0
2019,11,OH,HSV,189.0,36.0,12.52,0.62,4.39,0.0,18.47,2.0,0.0,2007.0,619.0,18.0,153.0,0.0,1217.0
2022,12,MQ,AVP,31.0,6.0,0.0,2.38,1.73,0.0,1.89,1.0,0.0,538.0,0.0,338.0,101.0,0.0,99.0
2019,1,OO,SUN,193.0,12.0,1.89,1.0,3.13,0.0,5.98,2.0,46.0,740.0,80.0,213.0,182.0,0.0,265.0
2013,12,FL,LGA,213.0,76.0,24.47,0.67,32.03,0.0,18.83,5.0,5.0,3249.0,749.0,10.0,1452.0,0.0,1038.0
2022,12,NK,DEN,216.0,65.0,19.53,3.64,30.45,1.29,10.09,11.0,0.0,3492.0,1170.0,191.0,1543.0,68.0,520.0
2022,7,NK,AUS,124.0,35.0,12.43,0.9,20.13,0.0,1.54,0.0,0.0,2119.0,645.0,124.0,1276.0,0.0,74.0
2019,10,DL,LGB,31.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0
2017,11,DL,PHX,537.0,34.0,15.67,0.0,15.31,0.0,3.02,0.0,0.0,1403.0,837.0,0.0,389.0,0.0,177.0
2022,10,OO,MKE,420.0,57.0,47.0,3.0,0.0,0.0,7.0,0.0,0.0,2777.0,2331.0,176.0,0.0,0.0,270.0
2016,5,DL,DAB,148.0,21.0,11.7,0.7,4.24,0.0,4.36,0.0,0.0,870.0,564.0,27.0,131.0,0.0,148.0
2019,4,G4,OKC,29.0,4.0,2.25,0.0,0.54,0.0,1.21,0.0,0.0,81.0,45.0,0.0,11.0,0.0,25.0
2016,1,AA,ANC,31.0,3.0,1.0,0.0,1.0,0.48,0.52,0.0,1.0,93.0,52.0,0.0,18.0,11.0,12.0
2019,1,F9,CVG,158.0,39.0,12.47,0.73,9.65,0.0,16.16,1.0,0.0,2496.0,900.0,24.0,430.0,0.0,1142.0
2020,8,G4,JAX,46.0,8.0,5.62,0.84,0.92,0.0,0.61,1.0,0.0,734.0,599.0,38.0,49.0,0.0,48.0
2018,5,G4,OKC,33.0,6.0,1.0,0.0,2.65,0.0,2.35,0.0,0.0,622.0,207.0,0.0,287.0,0.0,128.0
2015,7,VX,SEA,198.0,48.0,12.03,1.06,9.76,0.0,25.14,0.0,0.0,2171.0,595.0,23.0,324.0,0.0,1229.0
2022,3,YV,MCI,194.0,26.0,15.93,4.0,3.1,0.0,2.97,4.0,2.0,3992.0,1680.0,1887.0,95.0,0.0,330.0
2019,1,MQ,PWM,50.0,18.0,6.38,0.38,3.24,0.0,8.0,2.0,0.0,902.0,332.0,31.0,69.0,0.0,470.0
2021,4,OH,LFT,58.0,5.0,0.46,0.0,4.54,0.0,0.0,0.0,0.0,205.0,32.0,0.0,173.0,0.0,0.0
2022,9,AS,BET,60.0,7.0,2.31,0.0,2.94,1.0,0.75,1.0,0.0,288.0,172.0,0.0,70.0,29.0,17.0
2014,8,DL,LGA,1939.0,334.0,79.41,15.71,164.34,0.0,74.53,4.0,10.0,20215.0,7466.0,990.0,6852.0,0.0,4907.0
2013,11,OO,SBP,320.0,52.0,12.96,1.67,10.45,0.0,26.92,5.0,2.0,2983.0,889.0,57.0,279.0,0.0,1758.0
2022,8,G4,CHA,18.0,8.0,2.67,0.99,0.5,1.0,2.84,1.0,0.0,455.0,215.0,84.0,22.0,24.0,110.0
2021,10,WN,TPA,1845.0,421.0,181.62,4.03,31.92,2.0,201.43,95.0,4.0,22068.0,10192.0,216.0,1482.0,58.0,10120.0
2020,9,AA,SAT,322.0,57.0,22.54,1.39,27.26,0.0,5.82,0.0,1.0,2572.0,1403.0,40.0,874.0,0.0,255.0
2018,3,OO,GTR,88.0,16.0,2.57,0.0,5.74,0.0,7.69,0.0,1.0,825.0,387.0,0.0,156.0,0.0,282.0
2022,7,DL,RNO,30.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,39.0,22.0,0.0,0.0,0.0,17.0
2013,10,AS,SLC,62.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,128.0,39.0,23.0,0.0,0.0,66.0
2022,4,G4,PGD,634.0,356.0,61.35,6.99,141.03,0.09,146.54,12.0,6.0,27512.0,5071.0,1156.0,8750.0,5.0,12530.0
2018,8,YV,MTJ,113.0,26.0,6.98,1.0,12.25,0.0,5.77,3.0,0.0,1187.0,458.0,58.0,294.0,0.0,377.0
2014,6,OO,MSP,2065.0,471.0,90.56,21.85,120.67,1.0,236.92,62.0,10.0,37224.0,9110.0,2616.0,6361.0,18.0,19119.0
2018,10,AA,SEA,728.0,261.0,58.56,8.21,139.65,0.0,54.59,3.0,9.0,12925.0,3037.0,1652.0,4822.0,0.0,3414.0
2019,9,F9,SFO,152.0,76.0,14.14,0.0,50.41,0.0,11.45,3.0,0.0,7090.0,1183.0,0.0,4635.0,0.0,1272.0
2022,6,DL,SGF,31.0,3.0,0.0,1.0,0.06,0.0,1.94,0.0,0.0,167.0,0.0,17.0,6.0,0.0,144.0
2021,4,WN,ECP,321.0,48.0,16.61,1.0,19.28,0.0,11.11,0.0,1.0,2210.0,709.0,40.0,864.0,0.0,597.0
2019,8,YX,ATL,516.0,125.0,21.77,6.0,48.37,0.0,48.85,14.0,0.0,7715.0,1406.0,542.0,1987.0,0.0,3780.0
2020,3,YV,LBB,153.0,24.0,5.3,1.08,3.75,0.0,13.86,10.0,0.0,2483.0,346.0,109.0,232.0,0.0,1796.0
2017,3,EV,GSO,303.0,71.0,32.55,0.7,11.33,0.0,26.42,28.0,1.0,5270.0,2444.0,70.0,512.0,0.0,2244.0
2019,2,OH,TLH,69.0,11.0,3.04,1.79,0.85,1.0,4.32,0.0,0.0,857.0,163.0,194.0,28.0,35.0,437.0
2019,3,F9,MKE,131.0,29.0,9.77,0.0,9.37,0.0,9.86,2.0,0.0,1808.0,353.0,0.0,423.0,0.0,1032.0
2021,8,OO,GNV,78.0,20.0,5.0,0.0,1.0,0.0,14.0,5.0,1.0,1830.0,401.0,0.0,19.0,0.0,1410.0
2020,2,G4,AUS,24.0,2.0,0.96,0.0,1.03,0.0,0.01,0.0,0.0,814.0,763.0,0.0,43.0,0.0,8.0
2021,6,G4,DEN,43.0,14.0,1.59,1.18,3.51,0.0,7.73,1.0,2.0,578.0,55.0,51.0,193.0,0.0,279.0
2021,11,G4,GRR,152.0,60.0,15.04,0.62,13.73,0.0,30.61,1.0,0.0,3235.0,1091.0,47.0,483.0,0.0,1614.0
2022,6,MQ,GGG,62.0,5.0,2.4,1.0,0.72,0.0,0.88,1.0,0.0,673.0,587.0,15.0,19.0,0.0,52.0
2014,12,FL,PIT,84.0,5.0,2.96,0.0,0.04,0.0,2.0,0.0,0.0,348.0,254.0,0.0,6.0,0.0,88.0
2013,10,F9,MSY,13.0,5.0,1.06,0.0,2.24,0.0,1.7,0.0,0.0,176.0,23.0,0.0,52.0,0.0,101.0
2014,9,AA,KOA,38.0,7.0,4.03,0.0,1.64,0.0,1.33,0.0,0.0,273.0,156.0,0.0,53.0,0.0,64.0
2017,3,DL,PBI,635.0,71.0,29.08,2.69,15.05,0.0,24.18,6.0,0.0,4084.0,1546.0,200.0,585.0,0.0,1753.0
2016,11,UA,PHX,595.0,89.0,21.6,2.35,36.2,0.0,28.85,1.0,3.0,5963.0,1766.0,363.0,2003.0,0.0,1831.0
2018,7,B6,AUS,217.0,41.0,18.63,5.0,12.28,0.0,5.09,3.0,0.0,2571.0,1222.0,428.0,532.0,0.0,389.0
2021,6,NK,SJU,365.0,116.0,36.9,10.44,45.48,1.2,21.97,2.0,1.0,7434.0,2148.0,719.0,2039.0,53.0,2475.0
2017,6,DL,TLH,97.0,20.0,5.98,0.87,6.93,0.0,6.23,0.0,0.0,653.0,158.0,47.0,210.0,0.0,238.0
2020,11,F9,SMF,39.0,2.0,0.26,0.0,1.74,0.0,0.0,0.0,0.0,52.0,9.0,0.0,43.0,0.0,0.0
2023,2,MQ,GSO,84.0,15.0,2.27,0.38,4.63,0.0,7.73,0.0,0.0,720.0,130.0,9.0,148.0,0.0,433.0
2019,12,AA,FAT,120.0,12.0,8.09,0.0,1.85,0.0,2.06,0.0,0.0,771.0,628.0,0.0,76.0,0.0,67.0
2021,3,MQ,AMA,62.0,7.0,0.99,1.7,2.26,0.0,2.05,2.0,0.0,450.0,50.0,150.0,106.0,0.0,144.0
2022,4,OO,MOT,133.0,19.0,12.0,5.0,0.0,0.0,2.0,25.0,0.0,3214.0,1310.0,934.0,0.0,0.0,970.0
2017,7,NK,SEA,217.0,41.0,7.19,0.0,27.3,0.0,6.51,1.0,0.0,2452.0,520.0,0.0,1462.0,0.0,470.0
2013,10,B6,SFO,364.0,40.0,14.71,1.63,17.21,0.0,6.45,0.0,0.0,2046.0,769.0,70.0,982.0,0.0,225.0
2023,8,NK,CHS,92.0,32.0,11.88,2.0,9.46,0.85,7.82,2.0,0.0,3249.0,749.0,86.0,1375.0,22.0,1017.0
2018,5,EV,BWI,116.0,12.0,1.14,0.0,2.55,0.0,8.31,5.0,0.0,812.0,119.0,0.0,263.0,0.0,430.0
2022,12,MQ,AZO,60.0,12.0,2.0,4.37,2.03,0.0,3.6,3.0,0.0,594.0,45.0,203.0,88.0,0.0,258.0
2015,3,UA,BUF,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,0.0,0.0,0.0,0.0
2023,5,F9,CID,13.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0
2013,12,DL,PVD,119.0,19.0,8.89,0.0,6.34,0.0,3.78,0.0,0.0,717.0,348.0,0.0,223.0,0.0,146.0
2021,8,YX,FAR,31.0,15.0,6.76,1.75,2.08,0.0,4.41,3.0,0.0,749.0,226.0,246.0,63.0,0.0,214.0
2016,9,OO,BIL,97.0,5.0,0.96,0.26,1.74,0.0,2.04,0.0,0.0,174.0,23.0,5.0,72.0,0.0,74.0
2018,11,EV,ORF,7.0,4.0,2.1,0.0,0.4,0.0,1.51,0.0,0.0,322.0,235.0,0.0,10.0,0.0,77.0
2013,8,DL,LAS,1157.0,169.0,61.38,2.12,62.13,0.0,43.37,1.0,1.0,8955.0,4076.0,138.0,2421.0,0.0,2320.0
2020,12,MQ,MQT,41.0,4.0,1.63,0.07,2.15,0.0,0.15,0.0,1.0,137.0,33.0,5.0,88.0,0.0,11.0
2015,6,EV,BRO,232.0,64.0,20.71,0.0,9.65,0.0,33.63,8.0,0.0,4064.0,1267.0,0.0,440.0,0.0,2357.0
2014,9,DL,PNS,201.0,35.0,10.08,2.02,11.95,0.0,10.96,0.0,0.0,1388.0,397.0,110.0,302.0,0.0,579.0
2021,1,OH,PVD,34.0,6.0,4.19,0.0,1.0,0.0,0.81,1.0,0.0,448.0,222.0,0.0,19.0,0.0,207.0
2016,7,OO,BIS,164.0,27.0,10.14,2.02,4.9,0.0,9.93,1.0,2.0,1659.0,740.0,79.0,208.0,0.0,632.0
2020,3,YV,LGB,93.0,12.0,3.27,0.0,2.26,0.0,6.47,17.0,1.0,546.0,182.0,0.0,82.0,0.0,282.0
2023,7,F9,DSM,13.0,4.0,1.23,0.0,1.24,0.0,1.53,0.0,0.0,276.0,96.0,0.0,89.0,0.0,91.0
2017,1,AA,BDL,348.0,56.0,16.54,1.4,17.09,0.0,20.97,2.0,0.0,2859.0,932.0,58.0,526.0,0.0,1343.0
2016,2,DL,PIT,272.0,24.0,8.48,1.21,5.75,0.0,8.56,0.0,1.0,1112.0,375.0,39.0,168.0,0.0,530.0
2015,7,HA,SEA,62.0,25.0,23.07,0.0,0.16,0.5,1.27,0.0,0.0,699.0,637.0,0.0,4.0,8.0,50.0
2013,9,B6,BWI,163.0,12.0,4.12,0.0,3.46,0.0,4.42,1.0,0.0,863.0,206.0,0.0,344.0,0.0,313.0
2015,3,OO,ORD,3138.0,565.0,92.05,11.83,193.66,0.0,267.45,99.0,2.0,39017.0,9496.0,1253.0,11162.0,0.0,17106.0
2016,5,EV,GGG,53.0,3.0,0.63,0.0,0.44,0.0,1.93,3.0,0.0,123.0,24.0,0.0,26.0,0.0,73.0
2019,11,B6,JFK,3295.0,523.0,200.95,3.58,143.75,0.92,173.8,5.0,4.0,30074.0,12351.0,492.0,4982.0,57.0,12192.0
2020,1,NK,SJU,329.0,69.0,16.22,1.91,38.61,0.26,12.0,2.0,0.0,3760.0,900.0,204.0,1942.0,15.0,699.0
2018,5,YV,ELP,389.0,55.0,24.72,7.11,6.35,0.0,16.82,2.0,0.0,3788.0,1405.0,373.0,510.0,0.0,1500.0
2016,11,EV,CHS,267.0,53.0,21.63,0.0,10.23,0.0,21.14,4.0,0.0,4015.0,1385.0,0.0,343.0,0.0,2287.0
2019,11,OH,GSO,277.0,61.0,18.42,1.44,13.48,0.0,27.66,0.0,1.0,3062.0,835.0,111.0,454.0,0.0,1662.0
2023,8,MQ,MSN,23.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,156.0,86.0,0.0,0.0,0.0,70.0
2023,1,G4,BWI,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0
2017,11,B6,BQN,47.0,8.0,2.88,0.0,3.41,0.0,1.71,0.0,0.0,484.0,219.0,0.0,97.0,0.0,168.0
2022,6,AA,BWI,364.0,146.0,59.01,6.31,22.1,1.18,57.4,34.0,0.0,9443.0,3703.0,605.0,962.0,158.0,4015.0
2015,5,OO,FWA,341.0,56.0,20.99,2.0,8.29,0.0,24.72,3.0,0.0,3001.0,1207.0,195.0,336.0,0.0,1263.0
2022,6,G4,PSM,40.0,12.0,3.5,0.0,6.14,0.0,2.36,0.0,0.0,496.0,189.0,0.0,228.0,0.0,79.0
2020,4,G4,BIL,14.0,1.0,0.0,0.98,0.02,0.0,0.0,9.0,2.0,44.0,0.0,43.0,1.0,0.0,0.0
2016,2,AS,OTZ,58.0,6.0,3.91,0.0,1.15,0.0,0.95,1.0,1.0,230.0,170.0,0.0,42.0,0.0,18.0
2020,10,OH,VPS,146.0,9.0,1.83,0.66,5.51,0.0,1.0,1.0,0.0,222.0,40.0,31.0,136.0,0.0,15.0
2019,12,MQ,GGG,80.0,5.0,1.0,2.1,0.15,0.0,1.76,0.0,0.0,444.0,20.0,232.0,16.0,0.0,176.0
2019,8,MQ,FCA,62.0,7.0,1.32,0.74,2.39,0.0,2.55,0.0,0.0,386.0,96.0,29.0,79.0,0.0,182.0
2022,10,9E,JFK,1958.0,311.0,80.87,12.2,155.44,0.0,62.49,21.0,5.0,23839.0,8307.0,1695.0,7980.0,0.0,5857.0
2016,1,OO,FAT,514.0,97.0,24.86,1.09,22.13,1.0,47.91,4.0,1.0,6306.0,2135.0,33.0,778.0,233.0,3127.0
2020,6,AS,GST,27.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,35.0,17.0,0.0,18.0,0.0,0.0
2021,4,YV,OMA,86.0,7.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,257.0,32.0,0.0,225.0,0.0,0.0
2020,5,YX,LGA,161.0,3.0,2.0,0.0,0.0,0.0,1.0,17.0,0.0,170.0,153.0,0.0,0.0,0.0,17.0
2016,9,DL,PBI,459.0,57.0,16.66,1.0,30.14,0.0,9.2,0.0,1.0,3354.0,1252.0,90.0,1393.0,0.0,619.0
2021,4,YX,PHL,1624.0,139.0,49.36,2.15,58.64,0.0,28.85,8.0,0.0,9472.0,3883.0,176.0,2269.0,0.0,3144.0
2020,11,DL,BHM,165.0,10.0,6.59,0.0,2.53,0.0,0.88,1.0,0.0,1282.0,1176.0,0.0,84.0,0.0,22.0
2015,9,AA,ALB,60.0,7.0,4.59,0.04,1.38,0.0,0.99,0.0,0.0,233.0,149.0,2.0,35.0,0.0,47.0
2020,10,MQ,GCK,62.0,8.0,2.67,0.94,3.33,0.0,1.06,0.0,0.0,260.0,75.0,68.0,77.0,0.0,40.0
2014,5,UA,TPA,563.0,133.0,48.21,6.03,42.08,0.0,36.68,3.0,3.0,8256.0,2762.0,504.0,1888.0,0.0,3102.0
2017,7,WN,ECP,226.0,36.0,12.74,0.64,4.08,0.0,18.54,0.0,0.0,1694.0,533.0,61.0,169.0,0.0,931.0
2018,5,NK,FLL,1435.0,296.0,53.66,7.66,167.42,1.29,65.97,7.0,7.0,22748.0,4338.0,677.0,10138.0,28.0,7567.0
2014,11,WN,GRR,149.0,35.0,15.61,1.99,1.33,0.0,16.06,3.0,2.0,1992.0,979.0,215.0,55.0,0.0,743.0
2014,2,OO,BTM,56.0,5.0,2.0,0.0,3.0,0.0,0.0,4.0,1.0,170.0,89.0,0.0,81.0,0.0,0.0
2017,11,OO,OMA,349.0,37.0,18.13,1.45,4.12,0.0,13.3,2.0,0.0,2954.0,2075.0,145.0,151.0,0.0,583.0
2019,9,WN,CMH,978.0,86.0,38.09,2.69,8.36,0.0,36.86,12.0,0.0,4227.0,1423.0,401.0,321.0,0.0,2082.0
2020,11,AS,OMA,30.0,1.0,0.91,0.0,0.09,0.0,0.0,0.0,0.0,93.0,85.0,0.0,8.0,0.0,0.0
2021,12,QX,MSO,93.0,24.0,7.62,2.0,3.59,0.0,10.79,4.0,1.0,1371.0,547.0,38.0,171.0,0.0,615.0
2013,8,YV,AVP,31.0,8.0,4.82,0.0,0.52,0.78,1.88,1.0,0.0,291.0,219.0,0.0,11.0,18.0,43.0
2015,3,DL,BIS,31.0,3.0,1.47,0.94,0.58,0.0,0.0,0.0,0.0,143.0,58.0,47.0,38.0,0.0,0.0
2013,11,US,GEG,55.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,48.0,18.0,0.0,0.0,30.0,0.0
2020,12,OO,SBN,240.0,32.0,25.0,2.0,1.0,0.0,4.0,2.0,0.0,1729.0,1494.0,60.0,46.0,0.0,129.0
2019,8,EV,TUL,122.0,32.0,11.6,0.14,12.07,0.0,8.19,2.0,0.0,2749.0,1792.0,3.0,467.0,0.0,487.0
2021,12,MQ,OMA,110.0,18.0,4.37,0.95,5.64,0.0,7.04,0.0,0.0,789.0,163.0,75.0,215.0,0.0,336.0
